"date","gender","age","incentive","amount","amount_possible"
2015-02-04,Female,50,Sleep,1,3
2015-02-04,Female,41,Activity,2,5
2015-02-04,Female,34,Food,3,4
2015-02-04,Female,34,Sleep,2,3
2015-02-04,Female,26,Activity,3,5
2015-02-04,Female,26,Sleep,1,3
2015-02-04,Male,37,Activity,3,5
2015-02-04,Male,37,Food,3,4
2015-02-04,Female,22,Activity,2,5
2015-02-04,Female,22,Sleep,1,3
2015-02-04,Male,51,Sleep,2,3
2015-02-04,Male,51,Food,1,4
2015-02-04,Male,25,Activity,2,5
2015-02-04,Male,38,Activity,2,5
2015-02-04,Male,38,Sleep,1,3
2015-02-04,Male,46,Activity,3,5
2015-02-04,Male,46,Sleep,2,3
2015-02-04,Female,47,Activity,2,5
2015-02-04,Female,47,Sleep,2,3
2015-02-04,Female,47,Food,1,4
2015-02-04,Male,44,Activity,2,5
2015-02-04,Male,44,Sleep,1,3
2015-02-04,Male,42,Activity,1,5
2015-02-04,Male,42,Sleep,1,3
2015-02-04,Male,27,Activity,2,5
2015-02-04,Male,27,Sleep,1,3
2015-02-04,Male,27,Food,2,4
2015-02-04,Male,25,Activity,3,5
2015-02-04,Male,19,Activity,2,5
2015-02-04,Male,19,Food,1,4
2015-02-04,Female,20,Sleep,1,3
2015-02-04,Female,20,Food,2,4
2015-02-04,Male,30,Sleep,2,3
2015-02-04,Male,57,Activity,3,5
2015-02-04,Male,57,Food,1,4
2015-02-04,Male,51,Activity,2,5
2015-02-04,Male,24,Sleep,1,3
2015-02-04,Male,42,Activity,2,5
2015-02-04,Male,36,Activity,4,5
2015-02-04,Female,20,Food,2,4
2015-02-04,Male,30,Sleep,1,3
2015-02-04,Male,23,Activity,1,5
2015-02-04,Female,40,Food,1,4
2015-02-04,Male,28,Activity,2,5
2015-02-04,Female,32,Activity,3,5
2015-02-04,Female,32,Sleep,1,3
2015-02-04,Female,22,Food,2,4
2015-02-04,Female,30,Sleep,2,3
2015-02-04,Female,39,Food,2,4
2015-02-04,Male,52,Activity,3,5
2015-02-04,Male,49,Activity,3,5
2015-02-04,Male,49,Food,2,4
2015-02-04,Female,50,Activity,2,5
2015-02-04,Female,52,Activity,2,5
2015-02-04,Female,52,Sleep,1,3
2015-02-04,Male,49,Activity,4,5
2015-02-04,Male,21,Sleep,2,3
2015-02-04,Male,21,Food,2,4
2015-02-04,Female,48,Activity,3,5
2015-02-04,Female,32,Food,2,4
2015-02-04,Male,22,Sleep,2,3
2015-02-04,Male,22,Food,2,4
2015-02-04,Female,29,Sleep,1,3
2015-02-04,Female,29,Food,2,4
2015-02-04,Male,32,Sleep,2,3
2015-02-04,Male,32,Food,1,4
2015-02-04,Male,33,Food,1,4
2015-02-04,Female,32,Activity,2,5
2015-02-04,Female,35,Sleep,2,3
2015-02-04,Female,35,Food,2,4
2015-02-04,Male,54,Activity,2,5
2015-02-04,Male,28,Sleep,1,3
2015-02-04,Male,28,Food,2,4
2015-02-04,Male,22,Activity,3,5
2015-02-04,Male,22,Sleep,1,3
2015-02-04,Male,22,Food,1,4
2015-02-04,Male,20,Activity,1,5
2015-02-04,Male,20,Food,1,4
2015-02-04,Male,27,Activity,2,5
2015-02-04,Male,27,Food,1,4
2015-02-04,Male,28,Food,1,4
2015-02-04,Female,22,Sleep,1,3
2015-02-04,Female,53,Food,1,4
2015-02-04,Female,44,Activity,3,5
2015-02-04,Male,35,Activity,3,5
2015-02-04,Male,35,Food,2,4
2015-02-04,Female,25,Sleep,1,3
2015-02-04,Female,29,Sleep,2,3
2015-02-04,Male,45,Activity,3,5
2015-02-04,Male,45,Sleep,1,3
2015-02-04,Male,45,Food,1,4
2015-02-04,Male,24,Activity,3,5
2015-02-04,Male,26,Activity,3,5
2015-02-04,Male,26,Food,2,4
2015-02-04,Male,45,Sleep,2,3
2015-02-04,Male,22,Sleep,1,3
2015-02-04,Male,20,Activity,1,5
2015-02-04,Male,20,Sleep,1,3
2015-02-04,Female,41,Activity,4,5
2015-02-04,Male,51,Activity,2,5
2015-02-04,Male,51,Sleep,1,3
2015-02-04,Male,51,Food,2,4
2015-02-04,Male,48,Activity,3,5
2015-02-04,Male,48,Food,2,4
2015-02-04,Male,55,Sleep,2,3
2015-02-04,Male,53,Food,1,4
2015-02-04,Male,37,Activity,2,5
2015-02-04,Male,53,Sleep,1,3
2015-02-05,Female,50,Sleep,1,3
2015-02-05,Male,57,Food,2,4
2015-02-05,Female,34,Food,2,4
2015-02-05,Male,40,Food,1,4
2015-02-05,Female,34,Food,1,4
2015-02-05,Female,26,Sleep,1,3
2015-02-05,Male,37,Activity,3,5
2015-02-05,Female,22,Activity,2,5
2015-02-05,Female,22,Sleep,1,3
2015-02-05,Female,22,Food,1,4
2015-02-05,Male,25,Activity,3,5
2015-02-05,Male,25,Food,2,4
2015-02-05,Male,38,Activity,2,5
2015-02-05,Male,38,Sleep,2,3
2015-02-05,Male,46,Activity,3,5
2015-02-05,Female,24,Activity,3,5
2015-02-05,Female,24,Sleep,2,3
2015-02-05,Male,44,Activity,2,5
2015-02-05,Male,56,Activity,2,5
2015-02-05,Male,56,Food,2,4
2015-02-05,Male,42,Activity,3,5
2015-02-05,Male,27,Food,1,4
2015-02-05,Male,56,Activity,3,5
2015-02-05,Male,57,Sleep,1,3
2015-02-05,Female,58,Activity,2,5
2015-02-05,Female,50,Activity,3,5
2015-02-05,Male,19,Activity,2,5
2015-02-05,Female,20,Sleep,2,3
2015-02-05,Male,57,Activity,3,5
2015-02-05,Male,57,Sleep,1,3
2015-02-05,Male,51,Activity,2,5
2015-02-05,Male,42,Activity,2,5
2015-02-05,Male,42,Sleep,1,3
2015-02-05,Female,38,Activity,2,5
2015-02-05,Female,38,Sleep,2,3
2015-02-05,Male,57,Activity,1,5
2015-02-05,Male,57,Food,2,4
2015-02-05,Male,36,Activity,2,5
2015-02-05,Female,20,Food,2,4
2015-02-05,Male,30,Activity,3,5
2015-02-05,Female,40,Activity,3,5
2015-02-05,Female,40,Sleep,1,3
2015-02-05,Female,40,Food,2,4
2015-02-05,Male,28,Activity,3,5
2015-02-05,Male,28,Sleep,1,3
2015-02-05,Male,28,Food,3,4
2015-02-05,Female,32,Activity,2,5
2015-02-05,Female,22,Food,3,4
2015-02-05,Female,30,Activity,3,5
2015-02-05,Female,30,Food,1,4
2015-02-05,Female,39,Activity,3,5
2015-02-05,Female,39,Sleep,2,3
2015-02-05,Male,52,Sleep,1,3
2015-02-05,Male,43,Sleep,1,3
2015-02-05,Male,43,Food,2,4
2015-02-05,Male,49,Activity,1,5
2015-02-05,Male,54,Sleep,1,3
2015-02-05,Female,52,Activity,2,5
2015-02-05,Male,49,Activity,3,5
2015-02-05,Male,49,Sleep,2,3
2015-02-05,Male,51,Sleep,2,3
2015-02-05,Male,21,Activity,2,5
2015-02-05,Female,48,Sleep,2,3
2015-02-05,Female,48,Food,3,4
2015-02-05,Male,52,Activity,3,5
2015-02-05,Male,52,Sleep,2,3
2015-02-05,Female,29,Activity,4,5
2015-02-05,Female,29,Sleep,2,3
2015-02-05,Male,33,Sleep,1,3
2015-02-05,Female,32,Sleep,1,3
2015-02-05,Female,32,Food,2,4
2015-02-05,Female,35,Activity,2,5
2015-02-05,Male,27,Activity,3,5
2015-02-05,Male,27,Food,2,4
2015-02-05,Male,28,Activity,3,5
2015-02-05,Male,22,Activity,2,5
2015-02-05,Male,20,Sleep,1,3
2015-02-05,Male,52,Activity,4,5
2015-02-05,Male,52,Food,1,4
2015-02-05,Male,27,Food,1,4
2015-02-05,Male,26,Activity,2,5
2015-02-05,Male,26,Sleep,1,3
2015-02-05,Male,28,Food,1,4
2015-02-05,Female,22,Food,2,4
2015-02-05,Female,53,Sleep,1,3
2015-02-05,Male,35,Activity,2,5
2015-02-05,Male,35,Sleep,1,3
2015-02-05,Male,35,Food,2,4
2015-02-05,Female,25,Activity,3,5
2015-02-05,Female,25,Sleep,1,3
2015-02-05,Female,25,Food,2,4
2015-02-05,Male,37,Activity,3,5
2015-02-05,Female,29,Sleep,1,3
2015-02-05,Female,29,Food,1,4
2015-02-05,Male,45,Sleep,2,3
2015-02-05,Male,54,Sleep,1,3
2015-02-05,Male,26,Food,1,4
2015-02-05,Male,22,Food,2,4
2015-02-05,Male,20,Activity,3,5
2015-02-05,Male,20,Sleep,2,3
2015-02-05,Male,20,Food,2,4
2015-02-05,Male,37,Activity,2,5
2015-02-05,Male,37,Food,2,4
2015-02-05,Male,36,Sleep,2,3
2015-02-05,Male,48,Activity,2,5
2015-02-05,Male,48,Food,2,4
2015-02-05,Male,55,Food,1,4
2015-02-05,Male,53,Sleep,1,3
2015-02-05,Male,53,Sleep,1,3
2015-02-05,Male,53,Food,2,4
2015-02-05,Male,37,Activity,3,5
2015-02-05,Male,55,Food,2,4
2015-02-05,Male,53,Food,1,4
2015-02-06,Female,41,Activity,4,5
2015-02-06,Female,41,Food,3,4
2015-02-06,Male,40,Activity,2,5
2015-02-06,Male,40,Food,1,4
2015-02-06,Female,34,Activity,4,5
2015-02-06,Female,34,Sleep,2,3
2015-02-06,Female,26,Activity,2,5
2015-02-06,Male,37,Activity,2,5
2015-02-06,Female,22,Sleep,2,3
2015-02-06,Male,51,Activity,3,5
2015-02-06,Male,51,Food,1,4
2015-02-06,Male,25,Food,2,4
2015-02-06,Male,38,Activity,2,5
2015-02-06,Male,46,Activity,4,5
2015-02-06,Male,46,Sleep,1,3
2015-02-06,Male,18,Sleep,1,3
2015-02-06,Female,47,Sleep,1,3
2015-02-06,Female,47,Food,2,4
2015-02-06,Male,42,Food,1,4
2015-02-06,Male,27,Food,2,4
2015-02-06,Male,28,Sleep,2,3
2015-02-06,Male,56,Food,1,4
2015-02-06,Male,25,Activity,4,5
2015-02-06,Male,25,Food,3,4
2015-02-06,Male,57,Activity,3,5
2015-02-06,Female,58,Food,1,4
2015-02-06,Male,19,Food,2,4
2015-02-06,Female,20,Sleep,1,3
2015-02-06,Female,20,Food,1,4
2015-02-06,Male,57,Food,1,4
2015-02-06,Male,24,Activity,3,5
2015-02-06,Male,24,Sleep,2,3
2015-02-06,Male,42,Sleep,1,3
2015-02-06,Female,38,Food,1,4
2015-02-06,Male,57,Activity,2,5
2015-02-06,Male,57,Sleep,1,3
2015-02-06,Male,36,Activity,4,5
2015-02-06,Male,36,Sleep,2,3
2015-02-06,Male,23,Sleep,1,3
2015-02-06,Male,23,Food,2,4
2015-02-06,Male,28,Sleep,2,3
2015-02-06,Female,32,Activity,3,5
2015-02-06,Female,22,Sleep,1,3
2015-02-06,Female,22,Food,2,4
2015-02-06,Male,52,Activity,3,5
2015-02-06,Male,43,Activity,4,5
2015-02-06,Male,49,Activity,3,5
2015-02-06,Male,49,Food,2,4
2015-02-06,Male,54,Activity,1,5
2015-02-06,Female,52,Activity,3,5
2015-02-06,Male,49,Sleep,2,3
2015-02-06,Male,49,Food,2,4
2015-02-06,Male,21,Activity,3,5
2015-02-06,Male,21,Sleep,2,3
2015-02-06,Male,52,Food,2,4
2015-02-06,Male,22,Sleep,1,3
2015-02-06,Female,29,Sleep,1,3
2015-02-06,Female,29,Food,2,4
2015-02-06,Male,32,Sleep,1,3
2015-02-06,Male,33,Activity,3,5
2015-02-06,Male,33,Sleep,1,3
2015-02-06,Male,33,Food,1,4
2015-02-06,Female,32,Activity,3,5
2015-02-06,Female,32,Sleep,1,3
2015-02-06,Female,35,Food,2,4
2015-02-06,Male,54,Food,2,4
2015-02-06,Male,28,Food,1,4
2015-02-06,Female,36,Sleep,2,3
2015-02-06,Male,22,Sleep,2,3
2015-02-06,Male,20,Activity,4,5
2015-02-06,Male,20,Sleep,1,3
2015-02-06,Male,20,Food,2,4
2015-02-06,Male,52,Activity,3,5
2015-02-06,Male,52,Sleep,2,3
2015-02-06,Male,27,Activity,2,5
2015-02-06,Male,28,Activity,3,5
2015-02-06,Male,28,Food,2,4
2015-02-06,Female,22,Sleep,1,3
2015-02-06,Female,53,Activity,2,5
2015-02-06,Male,35,Sleep,3,3
2015-02-06,Female,25,Activity,3,5
2015-02-06,Male,45,Sleep,2,3
2015-02-06,Male,24,Sleep,2,3
2015-02-06,Male,24,Food,2,4
2015-02-06,Male,26,Activity,3,5
2015-02-06,Male,45,Activity,4,5
2015-02-06,Male,33,Activity,3,5
2015-02-06,Male,33,Sleep,1,3
2015-02-06,Male,33,Food,1,4
2015-02-06,Male,20,Food,1,4
2015-02-06,Male,37,Sleep,1,3
2015-02-06,Male,36,Sleep,1,3
2015-02-06,Male,36,Food,1,4
2015-02-06,Female,41,Activity,2,5
2015-02-06,Female,41,Food,1,4
2015-02-06,Male,51,Food,1,4
2015-02-06,Male,48,Activity,3,5
2015-02-06,Male,55,Sleep,2,3
2015-02-06,Male,55,Food,2,4
2015-02-06,Male,53,Sleep,2,3
2015-02-06,Male,37,Activity,3,5
2015-02-06,Male,37,Sleep,1,3
2015-02-06,Male,55,Food,1,4
2015-02-06,Male,53,Food,2,4
2015-02-07,Female,41,Food,2,4
2015-02-07,Female,34,Activity,2,5
2015-02-07,Female,34,Activity,3,5
2015-02-07,Female,34,Sleep,2,3
2015-02-07,Female,34,Food,1,4
2015-02-07,Female,26,Activity,3,5
2015-02-07,Female,26,Food,2,4
2015-02-07,Male,37,Sleep,1,3
2015-02-07,Male,37,Food,2,4
2015-02-07,Female,22,Sleep,1,3
2015-02-07,Female,22,Food,2,4
2015-02-07,Male,25,Food,2,4
2015-02-07,Male,38,Food,2,4
2015-02-07,Male,46,Sleep,1,3
2015-02-07,Male,46,Food,1,4
2015-02-07,Male,18,Activity,2,5
2015-02-07,Male,18,Sleep,1,3
2015-02-07,Female,47,Activity,2,5
2015-02-07,Female,47,Sleep,2,3
2015-02-07,Female,47,Food,3,4
2015-02-07,Female,24,Activity,2,5
2015-02-07,Male,44,Sleep,1,3
2015-02-07,Male,44,Food,1,4
2015-02-07,Male,56,Sleep,1,3
2015-02-07,Male,57,Sleep,2,3
2015-02-07,Male,57,Food,1,4
2015-02-07,Male,19,Activity,2,5
2015-02-07,Male,19,Food,1,4
2015-02-07,Female,20,Activity,2,5
2015-02-07,Female,20,Sleep,1,3
2015-02-07,Male,30,Food,1,4
2015-02-07,Male,51,Sleep,1,3
2015-02-07,Female,38,Activity,2,5
2015-02-07,Female,38,Sleep,1,3
2015-02-07,Female,38,Food,2,4
2015-02-07,Male,36,Sleep,2,3
2015-02-07,Female,20,Activity,2,5
2015-02-07,Male,23,Food,1,4
2015-02-07,Female,40,Food,2,4
2015-02-07,Male,28,Food,2,4
2015-02-07,Female,32,Activity,2,5
2015-02-07,Female,32,Sleep,2,3
2015-02-07,Female,22,Sleep,1,3
2015-02-07,Female,30,Activity,3,5
2015-02-07,Female,30,Sleep,1,3
2015-02-07,Female,30,Food,2,4
2015-02-07,Female,39,Sleep,1,3
2015-02-07,Male,52,Activity,3,5
2015-02-07,Male,52,Food,1,4
2015-02-07,Male,43,Activity,2,5
2015-02-07,Male,49,Food,2,4
2015-02-07,Male,54,Sleep,1,3
2015-02-07,Female,52,Sleep,1,3
2015-02-07,Female,52,Food,1,4
2015-02-07,Male,49,Food,2,4
2015-02-07,Female,48,Food,2,4
2015-02-07,Female,32,Sleep,2,3
2015-02-07,Male,52,Sleep,1,3
2015-02-07,Male,22,Activity,1,5
2015-02-07,Male,22,Sleep,2,3
2015-02-07,Male,22,Food,2,4
2015-02-07,Male,32,Activity,3,5
2015-02-07,Male,33,Activity,4,5
2015-02-07,Male,33,Sleep,1,3
2015-02-07,Female,35,Food,1,4
2015-02-07,Male,27,Activity,3,5
2015-02-07,Male,27,Sleep,2,3
2015-02-07,Male,28,Activity,4,5
2015-02-07,Female,36,Food,1,4
2015-02-07,Male,22,Activity,2,5
2015-02-07,Male,22,Sleep,2,3
2015-02-07,Male,20,Sleep,2,3
2015-02-07,Male,20,Food,1,4
2015-02-07,Male,52,Food,2,4
2015-02-07,Male,27,Activity,3,5
2015-02-07,Male,26,Activity,4,5
2015-02-07,Male,28,Activity,2,5
2015-02-07,Male,28,Food,2,4
2015-02-07,Female,44,Activity,2,5
2015-02-07,Female,44,Sleep,1,3
2015-02-07,Male,35,Activity,4,5
2015-02-07,Male,35,Food,3,4
2015-02-07,Female,25,Activity,1,5
2015-02-07,Female,29,Activity,3,5
2015-02-07,Female,29,Sleep,1,3
2015-02-07,Male,45,Food,2,4
2015-02-07,Male,24,Sleep,1,3
2015-02-07,Male,24,Food,3,4
2015-02-07,Male,26,Sleep,2,3
2015-02-07,Male,26,Food,2,4
2015-02-07,Male,45,Sleep,1,3
2015-02-07,Male,33,Activity,2,5
2015-02-07,Male,33,Sleep,1,3
2015-02-07,Female,55,Sleep,1,3
2015-02-07,Female,55,Food,1,4
2015-02-07,Male,20,Sleep,1,3
2015-02-07,Male,37,Food,2,4
2015-02-07,Male,36,Sleep,1,3
2015-02-07,Male,51,Activity,2,5
2015-02-07,Male,48,Sleep,2,3
2015-02-07,Male,55,Activity,2,5
2015-02-07,Male,53,Activity,3,5
2015-02-07,Male,53,Food,2,4
2015-02-07,Male,55,Sleep,2,3
2015-02-07,Male,53,Activity,2,5
2015-02-07,Male,53,Food,2,4
2015-02-08,Male,57,Activity,1,5
2015-02-08,Female,34,Food,1,4
2015-02-08,Male,40,Sleep,2,3
2015-02-08,Male,40,Food,1,4
2015-02-08,Female,34,Sleep,2,3
2015-02-08,Female,34,Food,2,4
2015-02-08,Male,37,Sleep,2,3
2015-02-08,Male,37,Food,2,4
2015-02-08,Female,22,Activity,2,5
2015-02-08,Female,22,Food,1,4
2015-02-08,Male,25,Food,1,4
2015-02-08,Male,38,Sleep,1,3
2015-02-08,Male,46,Activity,2,5
2015-02-08,Male,46,Sleep,2,3
2015-02-08,Female,24,Activity,3,5
2015-02-08,Male,56,Activity,2,5
2015-02-08,Male,56,Sleep,1,3
2015-02-08,Male,56,Sleep,1,3
2015-02-08,Female,58,Activity,1,5
2015-02-08,Female,20,Sleep,1,3
2015-02-08,Male,30,Activity,3,5
2015-02-08,Male,57,Sleep,1,3
2015-02-08,Male,51,Activity,2,5
2015-02-08,Male,24,Sleep,1,3
2015-02-08,Male,42,Activity,1,5
2015-02-08,Male,42,Sleep,1,3
2015-02-08,Female,38,Activity,2,5
2015-02-08,Male,57,Food,1,4
2015-02-08,Male,36,Sleep,2,3
2015-02-08,Female,20,Activity,2,5
2015-02-08,Male,30,Sleep,1,3
2015-02-08,Male,23,Sleep,1,3
2015-02-08,Male,23,Food,1,4
2015-02-08,Female,40,Food,1,4
2015-02-08,Male,28,Food,1,4
2015-02-08,Female,32,Activity,2,5
2015-02-08,Female,32,Sleep,1,3
2015-02-08,Female,22,Activity,2,5
2015-02-08,Female,22,Food,2,4
2015-02-08,Female,39,Food,2,4
2015-02-08,Male,43,Activity,3,5
2015-02-08,Male,49,Activity,2,5
2015-02-08,Male,49,Food,1,4
2015-02-08,Female,52,Activity,2,5
2015-02-08,Male,49,Activity,2,5
2015-02-08,Male,49,Food,2,4
2015-02-08,Female,48,Food,2,4
2015-02-08,Female,32,Sleep,2,3
2015-02-08,Female,32,Food,1,4
2015-02-08,Female,35,Activity,3,5
2015-02-08,Female,35,Food,2,4
2015-02-08,Male,27,Activity,4,5
2015-02-08,Male,27,Sleep,2,3
2015-02-08,Female,36,Activity,1,5
2015-02-08,Female,36,Sleep,1,3
2015-02-08,Male,22,Activity,3,5
2015-02-08,Male,22,Sleep,2,3
2015-02-08,Male,20,Activity,2,5
2015-02-08,Male,20,Sleep,1,3
2015-02-08,Male,52,Food,1,4
2015-02-08,Male,27,Activity,1,5
2015-02-08,Male,26,Activity,1,5
2015-02-08,Male,26,Sleep,2,3
2015-02-08,Male,28,Activity,2,5
2015-02-08,Male,28,Sleep,1,3
2015-02-08,Female,53,Activity,3,5
2015-02-08,Female,44,Activity,2,5
2015-02-08,Male,35,Sleep,2,3
2015-02-08,Male,35,Food,1,4
2015-02-08,Female,29,Food,1,4
2015-02-08,Male,24,Sleep,1,3
2015-02-08,Male,54,Food,1,4
2015-02-08,Male,26,Food,1,4
2015-02-08,Male,33,Activity,4,5
2015-02-08,Male,33,Food,1,4
2015-02-08,Male,22,Activity,2,5
2015-02-08,Male,20,Activity,3,5
2015-02-08,Male,37,Food,2,4
2015-02-08,Male,36,Food,2,4
2015-02-08,Female,41,Sleep,1,3
2015-02-08,Male,51,Activity,3,5
2015-02-08,Male,48,Food,2,4
2015-02-08,Male,55,Food,1,4
2015-02-08,Male,53,Activity,1,5
2015-02-08,Male,53,Sleep,2,3
2015-02-08,Male,37,Activity,1,5
2015-02-09,Female,50,Activity,3,5
2015-02-09,Female,41,Sleep,2,3
2015-02-09,Male,57,Sleep,1,3
2015-02-09,Female,34,Sleep,2,3
2015-02-09,Male,40,Food,2,4
2015-02-09,Female,34,Food,2,4
2015-02-09,Male,51,Activity,2,5
2015-02-09,Male,25,Food,2,4
2015-02-09,Male,46,Activity,3,5
2015-02-09,Male,46,Food,2,4
2015-02-09,Female,47,Activity,3,5
2015-02-09,Female,47,Food,2,4
2015-02-09,Female,24,Activity,2,5
2015-02-09,Female,24,Sleep,1,3
2015-02-09,Male,44,Food,2,4
2015-02-09,Male,56,Food,1,4
2015-02-09,Male,42,Sleep,1,3
2015-02-09,Male,27,Activity,2,5
2015-02-09,Male,28,Activity,2,5
2015-02-09,Male,28,Food,1,4
2015-02-09,Male,56,Activity,2,5
2015-02-09,Female,50,Sleep,1,3
2015-02-09,Male,19,Sleep,1,3
2015-02-09,Male,19,Food,1,4
2015-02-09,Female,20,Activity,2,5
2015-02-09,Female,20,Food,1,4
2015-02-09,Male,30,Activity,3,5
2015-02-09,Male,30,Food,2,4
2015-02-09,Female,38,Sleep,1,3
2015-02-09,Male,57,Activity,3,5
2015-02-09,Male,36,Sleep,2,3
2015-02-09,Female,20,Activity,1,5
2015-02-09,Female,20,Sleep,1,3
2015-02-09,Male,30,Food,2,4
2015-02-09,Female,40,Activity,1,5
2015-02-09,Male,28,Activity,2,5
2015-02-09,Male,28,Sleep,2,3
2015-02-09,Female,32,Sleep,2,3
2015-02-09,Male,52,Sleep,1,3
2015-02-09,Male,43,Food,2,4
2015-02-09,Male,54,Activity,1,5
2015-02-09,Female,52,Activity,1,5
2015-02-09,Male,49,Activity,2,5
2015-02-09,Male,49,Food,1,4
2015-02-09,Male,51,Activity,2,5
2015-02-09,Female,48,Sleep,1,3
2015-02-09,Female,48,Food,2,4
2015-02-09,Female,32,Activity,2,5
2015-02-09,Male,52,Food,1,4
2015-02-09,Male,22,Sleep,2,3
2015-02-09,Female,29,Activity,1,5
2015-02-09,Female,29,Sleep,2,3
2015-02-09,Male,33,Activity,2,5
2015-02-09,Male,33,Sleep,1,3
2015-02-09,Female,32,Sleep,2,3
2015-02-09,Female,35,Activity,3,5
2015-02-09,Female,35,Food,2,4
2015-02-09,Male,54,Activity,2,5
2015-02-09,Male,28,Activity,1,5
2015-02-09,Male,28,Food,1,4
2015-02-09,Female,36,Activity,2,5
2015-02-09,Male,20,Activity,2,5
2015-02-09,Male,20,Food,2,4
2015-02-09,Male,52,Food,1,4
2015-02-09,Male,27,Activity,2,5
2015-02-09,Male,27,Sleep,1,3
2015-02-09,Male,26,Activity,2,5
2015-02-09,Male,26,Sleep,1,3
2015-02-09,Female,22,Sleep,2,3
2015-02-09,Female,53,Sleep,1,3
2015-02-09,Female,44,Food,2,4
2015-02-09,Male,35,Sleep,1,3
2015-02-09,Female,25,Activity,3,5
2015-02-09,Female,25,Food,2,4
2015-02-09,Male,37,Activity,3,5
2015-02-09,Male,37,Sleep,2,3
2015-02-09,Female,29,Sleep,1,3
2015-02-09,Male,24,Activity,2,5
2015-02-09,Male,26,Food,1,4
2015-02-09,Male,45,Sleep,2,3
2015-02-09,Female,55,Activity,3,5
2015-02-09,Female,55,Sleep,1,3
2015-02-09,Female,55,Food,1,4
2015-02-09,Male,22,Activity,2,5
2015-02-09,Male,37,Activity,2,5
2015-02-09,Male,36,Activity,3,5
2015-02-09,Male,36,Food,2,4
2015-02-09,Male,51,Sleep,2,3
2015-02-09,Male,48,Activity,2,5
2015-02-09,Male,37,Activity,3,5
2015-02-09,Male,37,Food,2,4
2015-02-09,Male,55,Food,1,4
2015-02-09,Male,53,Activity,2,5
2015-02-09,Male,53,Food,1,4
2015-02-10,Female,50,Food,1,4
2015-02-10,Female,41,Sleep,1,3
2015-02-10,Female,34,Sleep,1,3
2015-02-10,Female,34,Food,1,4
2015-02-10,Male,40,Activity,2,5
2015-02-10,Male,40,Food,1,4
2015-02-10,Female,26,Activity,2,5
2015-02-10,Male,37,Activity,4,5
2015-02-10,Male,37,Sleep,1,3
2015-02-10,Male,25,Activity,2,5
2015-02-10,Male,38,Sleep,1,3
2015-02-10,Male,38,Food,2,4
2015-02-10,Male,46,Sleep,2,3
2015-02-10,Male,18,Sleep,1,3
2015-02-10,Male,18,Food,1,4
2015-02-10,Female,24,Sleep,1,3
2015-02-10,Female,24,Food,2,4
2015-02-10,Male,44,Sleep,2,3
2015-02-10,Male,56,Sleep,1,3
2015-02-10,Male,56,Food,1,4
2015-02-10,Male,42,Food,1,4
2015-02-10,Male,27,Activity,4,5
2015-02-10,Male,27,Food,1,4
2015-02-10,Male,28,Activity,2,5
2015-02-10,Male,28,Sleep,2,3
2015-02-10,Male,28,Food,2,4
2015-02-10,Male,56,Sleep,1,3
2015-02-10,Male,25,Sleep,1,3
2015-02-10,Male,25,Food,2,4
2015-02-10,Male,19,Activity,1,5
2015-02-10,Male,19,Sleep,1,3
2015-02-10,Male,19,Food,1,4
2015-02-10,Female,20,Sleep,1,3
2015-02-10,Male,30,Activity,3,5
2015-02-10,Male,30,Food,2,4
2015-02-10,Male,24,Sleep,2,3
2015-02-10,Male,24,Food,1,4
2015-02-10,Female,38,Sleep,1,3
2015-02-10,Female,38,Food,1,4
2015-02-10,Male,36,Activity,2,5
2015-02-10,Female,20,Activity,2,5
2015-02-10,Female,20,Sleep,1,3
2015-02-10,Male,30,Food,2,4
2015-02-10,Female,40,Food,1,4
2015-02-10,Male,28,Activity,4,5
2015-02-10,Female,30,Activity,2,5
2015-02-10,Female,30,Sleep,2,3
2015-02-10,Female,30,Food,2,4
2015-02-10,Female,39,Activity,2,5
2015-02-10,Female,39,Food,2,4
2015-02-10,Male,52,Food,1,4
2015-02-10,Male,43,Activity,3,5
2015-02-10,Male,49,Activity,2,5
2015-02-10,Male,54,Food,1,4
2015-02-10,Female,52,Activity,2,5
2015-02-10,Female,52,Food,1,4
2015-02-10,Male,49,Food,3,4
2015-02-10,Male,51,Food,1,4
2015-02-10,Male,21,Activity,3,5
2015-02-10,Male,21,Sleep,1,3
2015-02-10,Female,48,Food,1,4
2015-02-10,Male,52,Activity,2,5
2015-02-10,Male,52,Sleep,1,3
2015-02-10,Male,22,Activity,1,5
2015-02-10,Male,22,Food,1,4
2015-02-10,Female,29,Activity,3,5
2015-02-10,Male,32,Activity,4,5
2015-02-10,Male,33,Food,1,4
2015-02-10,Female,32,Activity,4,5
2015-02-10,Female,32,Food,2,4
2015-02-10,Female,35,Activity,3,5
2015-02-10,Male,27,Food,1,4
2015-02-10,Male,54,Sleep,1,3
2015-02-10,Male,28,Sleep,1,3
2015-02-10,Male,28,Food,1,4
2015-02-10,Male,20,Sleep,1,3
2015-02-10,Male,20,Food,1,4
2015-02-10,Male,27,Food,2,4
2015-02-10,Male,26,Activity,2,5
2015-02-10,Male,26,Food,1,4
2015-02-10,Male,28,Sleep,1,3
2015-02-10,Female,22,Activity,2,5
2015-02-10,Female,53,Activity,3,5
2015-02-10,Female,44,Sleep,1,3
2015-02-10,Female,44,Food,2,4
2015-02-10,Male,35,Sleep,1,3
2015-02-10,Male,35,Food,1,4
2015-02-10,Female,25,Activity,4,5
